sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:obsolete_conceptId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
851,Cerebral laceration and contusion,0,,2000305616,"Aivoruhje, aivorepeämä",3-char ICD8fi,Condition,1970-01-01,2099-12-31,850-854,,,1.00,APPROVED,EQUAL,Javier,1641651726877,376552,Cerebral laceration and contusion,Condition,MAPS_TO,,<auto>,1641568158951,
43199,"Cerebral haemorrhage, Without mention of hypertension",21,,2000302657,"Aivo-verenvuoto, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.68,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641574417386,
43191,"Cerebral haemorrhage, Subduralis non traumatica, hypertonia non indicata",0,,2000302655,"Aivo-verenvuoto, Subduralis non traumatica, hypertonia non indicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.64,UNCHECKED,UNREVIEWED,,0,4017105,Subdural hemorrhage following open wound of head,Condition,MAPS_TO,,<auto>,1641574396458,
43101,"Cerebral haemorrhage, Subduralis non traumatica, cum hypertonia",0,,2000302651,"Aivo-verenvuoto, Subduralis non traumatica, cum hypertonia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.66,UNCHECKED,UNREVIEWED,,0,4017105,Subdural hemorrhage following open wound of head,Condition,MAPS_TO,,<auto>,1641574360786,
43109,"Cerebral haemorrhage, NUD, cum hypertonia",0,,2000302653,"Aivo-verenvuoto, Haemorrhagia cerebri NUD, cum hypertonia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.63,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641574375071,
43190,"Cerebral haemorrhage, Intracerebralis, hypertonia non indicata",28,,2000302654,"Aivo-verenvuoto, Intracerebralis, hypertonia non indicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.66,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641574385031,
43100,"Cerebral haemorrhage, Intracerebralis, cum hypertonia",13,,2000302650,"Aivo-verenvuoto, Intracerebralis, cum hypertonia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.70,UNCHECKED,UNREVIEWED,,0,4110185,"Intracerebral hemorrhage, intraventricular",Condition,MAPS_TO,,<auto>,1641574350129,
43198,"Cerebral haemorrhage, Aliandefinita, hypertonia non indicata",7,,2000302656,"Aivo-verenvuoto, Aliandefinita, hypertonia non indicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.60,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641574406279,
43108,"Cerebral haemorrhage, Alia definita, cum hypertonia",0,,2000302652,"Aivo-verenvuoto, Alia definita, cum hypertonia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,431,,,0.62,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641574369223,
674,Cerebral haemorrhage in the puerperium,0,,2000304240,Lapsivuoteisen aivoverenvuoto,3-char ICD8fi,Condition,1970-01-01,2099-12-31,670-678,,,0.74,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641572046551,
67499,Cerebral haemorrhage in the puerperium,0,,2000304241,Lapsivuoteisen aivoverenvuoto,5-char ICD8fi,Condition,1970-01-01,2099-12-31,674,,,0.74,UNCHECKED,UNREVIEWED,,0,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641572053486,
431,Cerebral haemorrhage,0,,2000302649,Aivo-verenvuoto,3-char ICD8fi,Condition,1970-01-01,2099-12-31,430-438,,,1.00,APPROVED,EQUAL,Javier,1641651726877,376713,Cerebral hemorrhage,Condition,MAPS_TO,,<auto>,1641574342803,
43499,"Cerebral embolism, Without mention of hypertension",12,,2000302674,"Aivoveritulppa, Hypertonia non indicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,434,,,0.61,UNCHECKED,UNREVIEWED,,0,375557,Cerebral embolism,Condition,MAPS_TO,,<auto>,1641574615288,
43400,"Cerebral embolism, With hypertension (benign)",0,,2000302673,"Aivoveritulppa, Cum hypertonia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,434,,,0.59,UNCHECKED,UNREVIEWED,,0,375557,Cerebral embolism,Condition,MAPS_TO,,<auto>,1641574603511,
434,Cerebral embolism,0,,2000302672,Aivoveritulppa,3-char ICD8fi,Condition,1970-01-01,2099-12-31,430-438,,,1.00,APPROVED,EQUAL,Javier,1641651726877,375557,Cerebral embolism,Condition,MAPS_TO,,<auto>,1641574595352,
65115,"Cephalic presentation, transverse position",0,,2000303691,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568200599,
65125,"Cephalic presentation, transverse position",0,,2000303702,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568273822,
65705,"Cephalic presentation, transverse position",0,,2000303927,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6570,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568378032,
65135,"Cephalic presentation, transverse position",0,,2000303713,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568387584,
65715,"Cephalic presentation, transverse position",6,,2000303938,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6571,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568483288,
65145,"Cephalic presentation, transverse position",0,,2000303724,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568491750,
65725,"Cephalic presentation, transverse position",0,,2000303949,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568571644,
65155,"Cephalic presentation, transverse position",0,,2000303735,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568579258,
65735,"Cephalic presentation, transverse position",0,,2000303960,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568657141,
65205,"Cephalic presentation, transverse position",0,,2000303747,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568676270,
65745,"Cephalic presentation, transverse position",0,,2000303971,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6574,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568736410,
65215,"Cephalic presentation, transverse position",0,,2000303758,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568754200,
65785,"Cephalic presentation, transverse position",0,,2000303982,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568816321,
65225,"Cephalic presentation, transverse position",0,,2000303769,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568834084,
65795,"Cephalic presentation, transverse position",0,,2000303993,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568901617,
65295,"Cephalic presentation, transverse position",0,,2000303780,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641568917371,
65805,"Cephalic presentation, transverse position",0,,2000304005,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6580,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569002862,
65305,"Cephalic presentation, transverse position",0,,2000303792,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569013216,
65815,"Cephalic presentation, transverse position",0,,2000304016,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6581,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569086419,
65315,"Cephalic presentation, transverse position",0,,2000303803,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569095332,
65825,"Cephalic presentation, transverse position",0,,2000304027,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6582,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569173288,
65325,"Cephalic presentation, transverse position",0,,2000303814,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569182575,
65895,"Cephalic presentation, transverse position",0,,2000304038,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,658,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569268805,
65385,"Cephalic presentation, transverse position",0,,2000303825,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569277505,
65405,"Cephalic presentation, transverse position",0,,2000303837,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569381721,
65485,"Cephalic presentation, transverse position",0,,2000303848,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569471566,
66005,"Cephalic presentation, transverse position",0,,2000304061,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569540440,
65495,"Cephalic presentation, transverse position",0,,2000303859,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569553830,
66015,"Cephalic presentation, transverse position",0,,2000304072,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569623678,
65505,"Cephalic presentation, transverse position",0,,2000303871,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569647443,
66025,"Cephalic presentation, transverse position",0,,2000304083,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569707762,
65515,"Cephalic presentation, transverse position",0,,2000303882,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569732806,
66035,"Cephalic presentation, transverse position",0,,2000304094,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569795235,
65585,"Cephalic presentation, transverse position",0,,2000303893,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569820863,
66045,"Cephalic presentation, transverse position",0,,2000304105,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569878169,
65595,"Cephalic presentation, transverse position",0,,2000303904,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569905465,
66085,"Cephalic presentation, transverse position",0,,2000304116,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641569966936,
66095,"Cephalic presentation, transverse position",0,,2000304127,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641570062055,
66105,"Cephalic presentation, transverse position",0,,2000304139,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,6610,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571263625,
66115,"Cephalic presentation, transverse position",0,,2000304150,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571340106,
66125,"Cephalic presentation, transverse position",0,,2000304161,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571411516,
66135,"Cephalic presentation, transverse position",0,,2000304172,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571482962,
66145,"Cephalic presentation, transverse position",0,,2000304183,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571553883,
66155,"Cephalic presentation, transverse position",0,,2000304194,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571622642,
66185,"Cephalic presentation, transverse position",0,,2000304205,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641571688986,
65105,"Cephalic presentation, transverse position",0,,2000303680,Syvä poikkiasento,5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,UNCHECKED,UNREVIEWED,,0,4218938,Transverse lie,Condition,MAPS_TO,,<auto>,1641572267775,
68109,"Cellulitis of finger and toe, Unspecified",10,,2000304276,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.60,UNCHECKED,UNREVIEWED,,0,4100662,Cellulitis of finger,Condition,MAPS_TO,,<auto>,1641570486126,
68104,"Cellulitis of finger and toe, Unguis incarnatus infectus",106,,2000304274,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Unguis incarnatus infectus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.60,APPROVED,EQUAL,Greta,1723159914835,4320944,Cellulitis of toe,Condition,MAPS_TO,,Greta,1723159905288,
68104,"Cellulitis of finger and toe, Unguis incarnatus infectus",106,,2000304274,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Unguis incarnatus infectus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.60,APPROVED,EQUAL,Greta,1723159914835,4100662,Cellulitis of finger,Condition,MAPS_TO,,Greta,1723159907918,
68102,"Cellulitis of finger and toe, Paronychia chronica",11,,2000304272,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Paronychia chronica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.61,UNCHECKED,UNREVIEWED,,0,40480261,Paronychia of finger,Condition,MAPS_TO,,<auto>,1641570444502,
68101,"Cellulitis of finger and toe, Paronychia acuta",17,,2000304271,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Paronychia acuta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.61,UNCHECKED,UNREVIEWED,,0,40480261,Paronychia of finger,Condition,MAPS_TO,,<auto>,1641570432166,
68100,"Cellulitis of finger and toe, Panaritium",27,,2000304270,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Panaritium",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.64,UNCHECKED,UNREVIEWED,,0,4100662,Cellulitis of finger,Condition,MAPS_TO,,<auto>,1641570420307,
68103,"Cellulitis of finger and toe, Onychia",0,,2000304273,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Onychia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.62,UNCHECKED,UNREVIEWED,,0,4100662,Cellulitis of finger,Condition,MAPS_TO,,<auto>,1641570453506,
68108,"Cellulitis of finger and toe, Alio loco definito",6,,2000304275,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Alio loco definito",5-char ICD8fi,Condition,1970-01-01,2099-12-31,681,,,0.57,UNCHECKED,UNREVIEWED,,0,4100662,Cellulitis of finger,Condition,MAPS_TO,,<auto>,1641570476738,
681,Cellulitis of finger and toe,0,,2000304269,Sormien ja varpaiden sidekudostulehdus (ajotulehdus),3-char ICD8fi,Condition,1970-01-01,2099-12-31,680-686,,,0.88,UNCHECKED,UNREVIEWED,,0,4100662,Cellulitis of finger,Condition,MAPS_TO,,<auto>,1641570410259,
E918,Caught accidentally in or between objects,0,,2000306552,Joutuminen vahingossa kahden esineen (paikallaan olevan tai liikkuvan) väliseen puristukseen,4-char ICD8fi,Condition,1970-01-01,2099-12-31,E890-E999|E910-E939,,,0.94,APPROVED,EQUAL,Greta,1721223695976,436868,Accidentally caught in or between objects,Observation,MAPS_TO,,<auto>,1641574584679,
E9189,Caught accidentally in or between objects,264,,2000306553,Joutuminen vahingossa kahden esineen (paikallaan olevan tai liikkuvan) väliseen puristukseen,5-char ICD8fi,Condition,1970-01-01,2099-12-31,E918,,,0.94,APPROVED,EQUAL,Greta,1721054851773,436868,Accidentally caught in or between objects,Observation,MAPS_TO,,<auto>,1641574593222,
37409,"Cataract, Unspecified",11,,2000302411,"Harmaa kaihi, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.72,UNCHECKED,UNREVIEWED,,0,4001594,Non-specific,Observation,MAPS_TO,,<auto>,1641569719414,
37405,"Cataract, Traumatica",46,,2000302407,"Harmaa kaihi, Traumatica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.69,APPROVED,EQUAL,Greta,1723197110923,376401,Traumatic cataract,Condition,MAPS_TO,,<auto>,1641569702506,
37406,"Cataract, Tetanica",0,,2000302408,"Harmaa kaihi, Tetanica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.62,UNCHECKED,UNREVIEWED,,0,381279,Tetanic cataract,Condition,MAPS_TO,,<auto>,1641569707307,
37402,"Cataract, Senilis",119,,2000302404,"Harmaa kaihi, Senilis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.58,APPROVED,EQUAL,Greta,1721127786102,381295,Senile cataract,Condition,MAPS_TO,,<auto>,1641569689991,
37404,"Cataract, Secundaria",37,,2000302406,"Harmaa kaihi, Secundaria",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.51,APPROVED,EQUAL,Greta,1723204130174,4270495,Secundines structure,Spec Anatomic Site,MAPS_TO,,<auto>,1641569698099,
37401,"Cataract, Praesenilis",50,,2000302403,"Harmaa kaihi, Praesenilis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.53,APPROVED,EQUAL,Greta,1722342770857,40479994,Presenile cataract,Condition,MAPS_TO,,<auto>,1641569685758,
37400,"Cataract, Infantilis, juvenilis",10,,2000302402,"Harmaa kaihi, Infantilis, juvenilis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.59,UNCHECKED,UNREVIEWED,,0,45770919,Infantile and/or juvenile cataract,Condition,MAPS_TO,,<auto>,1641569681807,
37407,"Cataract, Consecutiva",0,,2000302409,"Harmaa kaihi, Consecutiva",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.44,UNCHECKED,UNREVIEWED,,0,4109393,Optic atrophy secondary to retinal disease,Condition,MAPS_TO,,<auto>,1641569712483,
37403,"Cataract, Complicata",62,,2000302405,"Harmaa kaihi, Complicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.68,APPROVED,EQUAL,Greta,1722239548024,376973,Cataract secondary to ocular disease,Condition,MAPS_TO,,<auto>,1641569693572,
37408,"Cataract, Alia",0,,2000302410,"Harmaa kaihi, Alia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,374,,,0.53,UNCHECKED,UNREVIEWED,,0,41882586,Cataract,Geography,MAPS_TO,,<auto>,1641569715684,
374,Cataract,0,,2000302401,Harmaa kaihi,3-char ICD8fi,Condition,1970-01-01,2099-12-31,370-379,,,1.00,APPROVED,EQUAL,Javier,1641651726877,41882586,Cataract,Geography,MAPS_TO,,<auto>,1641569675861,
E908,Cataclysm,0,,2000306530,"Luonnonmullistus. Sisältää tulvan, hyökyaallon, kaatosateen, raemyrskyn, hirmumyrskyn, pyörremyrskyn, tulivuorenpurkauksen, maanjäristyksen",4-char ICD8fi,Condition,1970-01-01,2099-12-31,E890-E999|E900-E909,,,1.00,APPROVED,EQUAL,Javier,1641651726877,4008704,Cataclysm,Observation,MAPS_TO,,<auto>,1641574365130,
E9089,Cataclysm,0,,2000306531,"Luonnonmullistus. Sisältää tulvan, hyökyaallon, kaatosateen, raemyrskyn, hirmumyrskyn, pyörremyrskyn, tulivuorenpurkauksen, maanjäristyksen",5-char ICD8fi,Condition,1970-01-01,2099-12-31,E908,,,1.00,APPROVED,EQUAL,Javier,1641651726877,4008704,Cataclysm,Observation,MAPS_TO,,<auto>,1641574366558,
Y41,Carriers or suspected carriers of infective organisms,0,,2000306777,Tartunnankantaja tai epäilty tartunnankantaka,3-char ICD8fi,Condition,1970-01-01,2099-12-31,Y40-Y49,,,0.53,UNCHECKED,UNREVIEWED,,0,4016891,Isolation of infection carrier,Procedure,MAPS_TO,,<auto>,1641573588255,
09393,"Cardiovascular syphilis, Myocarditis (gummosa) syphilitica",0,,2000300601,"Sydänverisuonikuppa, Myocarditis (gummosa) syphilitica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,093,,,0.59,UNCHECKED,UNREVIEWED,,0,137212,Cardiovascular syphilis,Condition,MAPS_TO,,<auto>,1641573320697,
09392,"Cardiovascular syphilis, Arteritis s. phlebitis syphilitica",0,,2000300600,"Sydänverisuonikuppa, Arteritis s. phlebitis syphilitica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,093,,,0.63,UNCHECKED,UNREVIEWED,,0,137212,Cardiovascular syphilis,Condition,MAPS_TO,,<auto>,1641573314771,
09391,"Cardiovascular syphilis, Aortitis syphilitica",0,,2000300599,"Sydänverisuonikuppa, Aortitis syphilitica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,093,,,0.76,UNCHECKED,UNREVIEWED,,0,137212,Cardiovascular syphilis,Condition,MAPS_TO,,<auto>,1641573308213,
09300,"Cardiovascular syphilis, Aneurysm of aorta, specified as syphilitic",0,,2000300598,"Sydänverisuonikuppa, Aneurysma syphiliticum aortae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,093,,,0.64,UNCHECKED,UNREVIEWED,,0,320646,Syphilitic aneurysm of aorta,Condition,MAPS_TO,,<auto>,1641573302786,
09398,"Cardiovascular syphilis, Alia",0,,2000300602,"Sydänverisuonikuppa, Alia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,093,,,0.86,UNCHECKED,UNREVIEWED,,0,137212,Cardiovascular syphilis,Condition,MAPS_TO,,<auto>,1641573324630,
093,Cardiovascular syphilis,0,,2000300597,Sydänverisuonikuppa,3-char ICD8fi,Condition,1970-01-01,2099-12-31,090-099,,,1.00,APPROVED,EQUAL,Javier,1641651726877,137212,Cardiovascular syphilis,Condition,MAPS_TO,,<auto>,1641573292633,
42509,"Cardiomyopathy, Unspecified",84,,2000302618,"Sydänlihasvika, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,425,,,0.66,APPROVED,EQUAL,Greta,1723192103636,321319,Cardiomyopathy,Condition,MAPS_TO,,Greta,1723192102969,
42500,"Cardiomyopathy, Stenosis subaortae hypertrophicans",25,,2000302616,"Sydänlihasvika, Stenosis subaortae hypertrophicans",5-char ICD8fi,Condition,1970-01-01,2099-12-31,425,,,0.66,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4231321,,0,
42508,"Cardiomyopathy, Alia definita",26,,2000302617,"Sydänlihasvika, Alia definita",5-char ICD8fi,Condition,1970-01-01,2099-12-31,425,,,0.69,UNCHECKED,UNREVIEWED,,0,320746,Cardiomyopathy associated with another disorder,Condition,MAPS_TO,,<auto>,1641570646885,
425,Cardiomyopathy,0,,2000302615,Sydänlihasvika,3-char ICD8fi,Condition,1970-01-01,2099-12-31,420-429,,,1.00,APPROVED,EQUAL,Javier,1641651726877,321319,Cardiomyopathy,Condition,MAPS_TO,,<auto>,1641570632291,
