sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:obsolete_conceptId
SHIGELLA DYSENTERIAE,SHIGELLA DYSENTERIAE,-1,,2001200767,SHIGELLA DYSENTERIAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308341,Shigella dysenteriae,Meas Value,MAPS_TO,,TYKS,0,,
NEISSERIA MENING. B,NEISSERIA MENING. B,-1,,2001200768,NEISSERIA MENING. B,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308349,Neisseria meningitidis B,Meas Value,MAPS_TO,,TYKS,0,,
YERSINIA ENTEROCOL.9,YERSINIA ENTEROCOL.9,-1,,2001200769,YERSINIA ENTEROCOL.9,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308421,Yersinia enterocolitica O9,Meas Value,MAPS_TO,,TYKS,0,,
NOCARDIA ASTEROIDES,NOCARDIA ASTEROIDES,-1,,2001200770,NOCARDIA ASTEROIDES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308484,Nocardia asteroides,Meas Value,MAPS_TO,,TYKS,0,,
CAMPYLOBACTER JEJUNI,CAMPYLOBACTER JEJUNI,-1,,2001200771,CAMPYLOBACTER JEJUNI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308493,Campylobacter jejuni,Meas Value,MAPS_TO,,TYKS,0,,
ENDOLIMAX NANA,ENDOLIMAX NANA,-1,,2001200772,ENDOLIMAX NANA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308531,Endolimax nana,Meas Value,MAPS_TO,,TYKS,0,,
LOA LOA,LOA LOA,-1,,2001200773,LOA LOA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308556,Loa loa,Meas Value,MAPS_TO,,TYKS,0,,
SCHISTOSOMA HAEMATOB,SCHISTOSOMA HAEMATOB,-1,,2001200774,SCHISTOSOMA HAEMATOB,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308580,Schistosoma hematobium,Meas Value,MAPS_TO,,TYKS,0,,
PARAINFLUESSA 4,PARAINFLUESSA 4,-1,,2001200775,PARAINFLUESSA 4,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308712,Parainfluenza 4,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. -LAJI,ASPERG. -LAJI,-1,,2001200776,ASPERG. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36308822,Aspergillus sp,Meas Value,MAPS_TO,,TYKS,0,,
HERPES SIMPLEX 2,HERPES SIMPLEX 2,-1,,2001200777,HERPES SIMPLEX 2,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309053,Herpes simplex type 2,Meas Value,MAPS_TO,,TYKS,0,,
GIARDIA LAMBLIA,GIARDIA LAMBLIA,-1,,2001200778,GIARDIA LAMBLIA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309094,Giardia lamblia,Meas Value,MAPS_TO,,TYKS,0,,
CAMPYLOBACTER COLI,CAMPYLOBACTER COLI,-1,,2001200779,CAMPYLOBACTER COLI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309145,Campylobacter coli,Meas Value,MAPS_TO,,TYKS,0,,
KONTAMINOITUNUT,KONTAMINOITUNUT,-1,,2001200780,KONTAMINOITUNUT,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309160,Culture contaminated,Meas Value,MAPS_TO,,TYKS,0,,
VILJ.KONTAMINOITUNUT,VILJ.KONTAMINOITUNUT,-1,,2001200781,VILJ.KONTAMINOITUNUT,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309160,Culture contaminated,Meas Value,MAPS_TO,,TYKS,0,,
METAPNEUMOVIRUS,METAPNEUMOVIRUS,-1,,2001200782,METAPNEUMOVIRUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309164,Metapneumovirus,Meas Value,MAPS_TO,,TYKS,0,,
SHIGELLA SONNEI,SHIGELLA SONNEI,-1,,2001200783,SHIGELLA SONNEI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309175,Shigella sonnei,Meas Value,MAPS_TO,,TYKS,0,,
INFLUENSSA B,INFLUENSSA B,-1,,2001200784,INFLUENSSA B,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309193,Influenza B,Meas Value,MAPS_TO,,TYKS,0,,
NEISSERIA MENING.,NEISSERIA MENING.,-1,,2001200785,NEISSERIA MENING.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309200,Neisseria meningitidis,Meas Value,MAPS_TO,,TYKS,0,,
IODAMOEBA BUTSCHLII,IODAMOEBA BUTSCHLII,-1,,2001200786,IODAMOEBA BUTSCHLII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309216,Iodamoeba butshlii,Meas Value,MAPS_TO,,TYKS,0,,
"STAPH.LAJEJA,KOAG:-","STAPH.LAJEJA,KOAG:-",-1,,2001200787,"STAPH.LAJEJA,KOAG:-",MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309331,Coagulase-negative staphylococci,Meas Value,MAPS_TO,,TYKS,0,,
"STAPH.LAJI,KOAG.NEG","STAPH.LAJI,KOAG.NEG",-1,,2001200788,"STAPH.LAJI,KOAG.NEG",MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309331,Coagulase-negative staphylococci,Meas Value,MAPS_TO,,TYKS,0,,
"STAF.KOAG-,EI SAPROF","STAF.KOAG-,EI SAPROF",-1,,2001200789,"STAF.KOAG-,EI SAPROF",MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309331,Coagulase-negative staphylococci,Meas Value,MAPS_TO,,TYKS,0,,
HAEMOPHILUS INFLUENZ,HAEMOPHILUS INFLUENZ,-1,,2001200790,HAEMOPHILUS INFLUENZ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309338,Haemophilus influenza,Meas Value,MAPS_TO,,TYKS,0,,
SALMON. PARATYPHI A,SALMON. PARATYPHI A,-1,,2001200791,SALMON. PARATYPHI A,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309343,Salmonella paratyphi A,Meas Value,MAPS_TO,,TYKS,0,,
NEISSERIA GONORRHOEA,NEISSERIA GONORRHOEA,-1,,2001200792,NEISSERIA GONORRHOEA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309371,Neisseria gonorrhoeae,Meas Value,MAPS_TO,,TYKS,0,,
SALMON. TYPHI,SALMON. TYPHI,-1,,2001200793,SALMON. TYPHI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309397,Salmonella typhi,Meas Value,MAPS_TO,,TYKS,0,,
BURKHOLD.PSEUDOMAL.,BURKHOLD.PSEUDOMAL.,-1,,2001200794,BURKHOLD.PSEUDOMAL.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309405,Burkholderia pseudomallei,Meas Value,MAPS_TO,,TYKS,0,,
ENTEROCOC.FAECIUM,ENTEROCOC.FAECIUM,-1,,2001200795,ENTEROCOC.FAECIUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309443,Enterococcus faecium,Meas Value,MAPS_TO,,TYKS,0,,
ACTINOMYCES -LAJI,ACTINOMYCES -LAJI,-1,,2001200796,ACTINOMYCES -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309459,Actinomyces spp,Meas Value,MAPS_TO,,TYKS,0,,
STREP.BETAHEMOL. F,STREP.BETAHEMOL. F,-1,,2001200797,STREP.BETAHEMOL. F,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309510,Beta-haemolytic streptococci Lancefield group F,Meas Value,MAPS_TO,,TYKS,0,,
MYCOBACT. CHELONAE,MYCOBACT. CHELONAE,-1,,2001200798,MYCOBACT. CHELONAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309533,Mycobacterium chelonae,Meas Value,MAPS_TO,,TYKS,0,,
PREVOTELLA BIVIA,PREVOTELLA BIVIA,-1,,2001200799,PREVOTELLA BIVIA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309588,Prevotella bivia,Meas Value,MAPS_TO,,TYKS,0,,
NEISSERIA MENING. Y,NEISSERIA MENING. Y,-1,,2001200800,NEISSERIA MENING. Y,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309595,Neisseria meningitidis serogroup Y,Meas Value,MAPS_TO,,TYKS,0,,
CANDIDA TROPICALIS,CANDIDA TROPICALIS,-1,,2001200801,CANDIDA TROPICALIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309662,Positive Candida tropicalis,Meas Value,MAPS_TO,,TYKS,0,,
CLOSTR. -LAJI,CLOSTR. -LAJI,-1,,2001200802,CLOSTR. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309687,Clostridium spp,Meas Value,MAPS_TO,,TYKS,0,,
STENOTROPHOM.MALTOP.,STENOTROPHOM.MALTOP.,-1,,2001200803,STENOTROPHOM.MALTOP.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309733,Stenotrophomonas maltophilia isolated,Meas Value,MAPS_TO,,TYKS,0,,
STAPH.XYLOSUS,STAPH.XYLOSUS,-1,,2001200804,STAPH.XYLOSUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309817,Staphylococcus xylosus,Meas Value,MAPS_TO,,TYKS,0,,
HERPES SIMPLEX 1,HERPES SIMPLEX 1,-1,,2001200805,HERPES SIMPLEX 1,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309819,Herpes simplex type 1,Meas Value,MAPS_TO,,TYKS,0,,
ENTAMOEBA HARTMANNI,ENTAMOEBA HARTMANNI,-1,,2001200806,ENTAMOEBA HARTMANNI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309874,Entamoeba hartmanni,Meas Value,MAPS_TO,,TYKS,0,,
PROTEUS MIRABILIS,PROTEUS MIRABILIS,-1,,2001200807,PROTEUS MIRABILIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36309957,Proteus mirabilis isolated,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. NIGER,ASPERG. NIGER,-1,,2001200808,ASPERG. NIGER,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310065,Positive for Aspergillus niger,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. NIGER -RYHMÄ,ASPERG. NIGER -RYHMÄ,-1,,2001200809,ASPERG. NIGER -RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310065,Positive for Aspergillus niger,Meas Value,MAPS_TO,,TYKS,0,,
ACTINOMYCES ISRAELII,ACTINOMYCES ISRAELII,-1,,2001200810,ACTINOMYCES ISRAELII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310075,Actinomyces israelii,Meas Value,MAPS_TO,,TYKS,0,,
PARAINFLUENSSA 3,PARAINFLUENSSA 3,-1,,2001200811,PARAINFLUENSSA 3,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310171,Parainfluenza 3,Meas Value,MAPS_TO,,TYKS,0,,
PREVOTELLA-LAJEJA,PREVOTELLA-LAJEJA,-1,,2001200812,PREVOTELLA-LAJEJA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310273,Prevotella spp,Meas Value,MAPS_TO,,TYKS,0,,
PREVOTELLA -LAJI,PREVOTELLA -LAJI,-1,,2001200813,PREVOTELLA -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310273,Prevotella spp,Meas Value,MAPS_TO,,TYKS,0,,
CANDIDA ALBICANS,CANDIDA ALBICANS,-1,,2001200814,CANDIDA ALBICANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310279,Culture positive for Candida albicans,Meas Value,MAPS_TO,,TYKS,0,,
SCHISTOSOMA MANSONI,SCHISTOSOMA MANSONI,-1,,2001200815,SCHISTOSOMA MANSONI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310298,Schistosoma mansoni,Meas Value,MAPS_TO,,TYKS,0,,
CAMPYLOBACTER FETUS,CAMPYLOBACTER FETUS,-1,,2001200816,CAMPYLOBACTER FETUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310305,Campylobacter fetus,Meas Value,MAPS_TO,,TYKS,0,,
ENTAMOEBA COLI,ENTAMOEBA COLI,-1,,2001200817,ENTAMOEBA COLI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310317,Entamoeba coli,Meas Value,MAPS_TO,,TYKS,0,,
CANDIDA BRACARENSIS,CANDIDA BRACARENSIS,-1,,2001200818,CANDIDA BRACARENSIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310339,Candida bracarensis,Meas Value,MAPS_TO,,TYKS,0,,
MYCOBACT. BOVIS,MYCOBACT. BOVIS,-1,,2001200819,MYCOBACT. BOVIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310359,Mycobacterium bovis,Meas Value,MAPS_TO,,TYKS,0,,
YERSINIA ENTEROCOL.3,YERSINIA ENTEROCOL.3,-1,,2001200820,YERSINIA ENTEROCOL.3,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310388,Yersinia enterocolitica O3,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. TERR.-RYHMÄ,ASPERG. TERR.-RYHMÄ,-1,,2001200821,ASPERG. TERR.-RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310415,Aspergillus terreus,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. TERREUS,ASPERG. TERREUS,-1,,2001200822,ASPERG. TERREUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310415,Aspergillus terreus,Meas Value,MAPS_TO,,TYKS,0,,
CANDIDA COLLICULOSA,CANDIDA COLLICULOSA,-1,,2001200823,CANDIDA COLLICULOSA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310466,Candida colliculosa,Meas Value,MAPS_TO,,TYKS,0,,
PEPTOSTREPTOC. -LAJI,PEPTOSTREPTOC. -LAJI,-1,,2001200824,PEPTOSTREPTOC. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310486,Peptostreptococcus spp,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. FLAVUS,ASPERG. FLAVUS,-1,,2001200825,ASPERG. FLAVUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310504,Aspergillus flavis,Meas Value,MAPS_TO,,TYKS,0,,
STAPH.EPIDERMIDIS,STAPH.EPIDERMIDIS,-1,,2001200826,STAPH.EPIDERMIDIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310515,Staphylococcus epidermidis,Meas Value,MAPS_TO,,TYKS,0,,
BORDETELLA HOLMESII,BORDETELLA HOLMESII,-1,,2001200827,BORDETELLA HOLMESII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310571,Bordetella holmesii,Meas Value,MAPS_TO,,TYKS,0,,
ACTINOMYCES NAESLUN.,ACTINOMYCES NAESLUN.,-1,,2001200828,ACTINOMYCES NAESLUN.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310578,Actinomyces naeslundii,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. FUMIGATUS,ASPERG. FUMIGATUS,-1,,2001200829,ASPERG. FUMIGATUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310591,Aspergillus fumigatus,Meas Value,MAPS_TO,,TYKS,0,,
ASPERG. FUMIG.-RYHMÄ,ASPERG. FUMIG.-RYHMÄ,-1,,2001200830,ASPERG. FUMIG.-RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310591,Aspergillus fumigatus,Meas Value,MAPS_TO,,TYKS,0,,
BACTEROID. -LAJI,BACTEROID. -LAJI,-1,,2001200831,BACTEROID. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310683,Bacteroides spp,Meas Value,MAPS_TO,,TYKS,0,,
PARAINFLUENSSA 2,PARAINFLUENSSA 2,-1,,2001200832,PARAINFLUENSSA 2,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310729,Parainfluenza 2,Meas Value,MAPS_TO,,TYKS,0,,
PNEUMOCYSTIS JIROVEC,PNEUMOCYSTIS JIROVEC,-1,,2001200833,PNEUMOCYSTIS JIROVEC,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310787,Positive for Pneumocystis jirovecii,Meas Value,MAPS_TO,,TYKS,0,,
KORONAVIRUS OC43,KORONAVIRUS OC43,-1,,2001200834,KORONAVIRUS OC43,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310792,Coronavirus OC43,Meas Value,MAPS_TO,,TYKS,0,,
PARECHO,PARECHO,-1,,2001200835,PARECHO,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310807,Parechovirus,Meas Value,MAPS_TO,,TYKS,0,,
NEISSERIA MUCOSA,NEISSERIA MUCOSA,-1,,2001200836,NEISSERIA MUCOSA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310839,Neisseria mucosa,Meas Value,MAPS_TO,,TYKS,0,,
PARAINFLUENSSA 1,PARAINFLUENSSA 1,-1,,2001200837,PARAINFLUENSSA 1,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310849,Parainfluenza 1,Meas Value,MAPS_TO,,TYKS,0,,
LEGION.PNEUMOPHILA,LEGION.PNEUMOPHILA,-1,,2001200838,LEGION.PNEUMOPHILA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310868,Legionella pneumophila,Meas Value,MAPS_TO,,TYKS,0,,
ACIN.BAUMANNII CPLX,ACIN.BAUMANNII CPLX,-1,,2001200839,ACIN.BAUMANNII CPLX,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310944,Acinetobacter baumanii,Meas Value,MAPS_TO,,TYKS,0,,
ACINETOB.BAUMANNII,ACINETOB.BAUMANNII,-1,,2001200840,ACINETOB.BAUMANNII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310944,Acinetobacter baumanii,Meas Value,MAPS_TO,,TYKS,0,,
INFLUENSSA A,INFLUENSSA A,-1,,2001200841,INFLUENSSA A,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36310965,Influenza A,Meas Value,MAPS_TO,,TYKS,0,,
SHIGELLA FLEXNERI,SHIGELLA FLEXNERI,-1,,2001200842,SHIGELLA FLEXNERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36311022,Shigella flexneri,Meas Value,MAPS_TO,,TYKS,0,,
ENTEROKOKKI-LAJI,ENTEROKOKKI-LAJI,-1,,2001200843,ENTEROKOKKI-LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36311093,Enterococcus sp,Meas Value,MAPS_TO,,TYKS,0,,
ENTEROKOKKI,ENTEROKOKKI,-1,,2001200844,ENTEROKOKKI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36311093,Enterococcus sp,Meas Value,MAPS_TO,,TYKS,0,,
ENTEROKOKKEJA,ENTEROKOKKEJA,-1,,2001200845,ENTEROKOKKEJA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36311093,Enterococcus sp,Meas Value,MAPS_TO,,TYKS,0,,
RS-VIRUS,RS-VIRUS,-1,,2001200846,RS-VIRUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36311097,Respiratory syncytial virus,Meas Value,MAPS_TO,,TYKS,0,,
SALMON. -LAJI,SALMON. -LAJI,-1,,2001200847,SALMON. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36311236,Salmonella sp,Meas Value,MAPS_TO,,TYKS,0,,
PSEUDOM. -LAJI,PSEUDOM. -LAJI,-1,,2001200848,PSEUDOM. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36662309,Pseudomonas sp,Meas Value,MAPS_TO,,TYKS,0,,
ACINETOB. -LAJI,ACINETOB. -LAJI,-1,,2001200849,ACINETOB. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36662577,Acinetobacter sp,Meas Value,MAPS_TO,,TYKS,0,,
ACINETOB.GENOM TU13,ACINETOB.GENOM TU13,-1,,2001200850,ACINETOB.GENOM TU13,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36662577,Acinetobacter sp,Meas Value,MAPS_TO,,TYKS,0,,
GEOTRICHUM SIVICOLA,GEOTRICHUM SIVICOLA,-1,,2001200851,GEOTRICHUM SIVICOLA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37016463,Galactomyces candidum,Observation,MAPS_TO,,TYKS,0,,
TRICHOSPORON INKIN,TRICHOSPORON INKIN,-1,,2001200852,TRICHOSPORON INKIN,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37079043,Trichosporon inkin,Meas Value,MAPS_TO,,TYKS,0,,
CORYNEBACT.ACCOLENS,CORYNEBACT.ACCOLENS,-1,,2001200853,CORYNEBACT.ACCOLENS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37079054,Corynebacterium accolens,Meas Value,MAPS_TO,,TYKS,0,,
STAPH.INTERMEDIUS,STAPH.INTERMEDIUS,-1,,2001200854,STAPH.INTERMEDIUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37079062,Staphylococcus intermedius,Meas Value,MAPS_TO,,TYKS,0,,
CANDIDA LIPOLYTICA,CANDIDA LIPOLYTICA,-1,,2001200855,CANDIDA LIPOLYTICA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37079072,Candida lipolytica,Meas Value,MAPS_TO,,TYKS,0,,
ROTHIA MUCILAGINOSA,ROTHIA MUCILAGINOSA,-1,,2001200856,ROTHIA MUCILAGINOSA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37079083,Rothia mucilaginosa,Meas Value,MAPS_TO,,TYKS,0,,
